"","origLine","nMin4Word","nMin3Word","nMin2Word","nMin1Word","testWord","prediction1","prediction2","prediction3","prediction4","prediction5","prediction6","prediction7","prediction8","timeToPredict","Correct"
"1353","* Graduated from baby collar to big-girl collar",NA,NA,"","graduated","from","c(46709, 46707, 46708)","c(1, 1, 1)","c(8640, 8640, 8640)","c(22677, 8189, 10000)","c(42167, 42165, 42166)","c(21714, 28682, 4026)","c(1.31705453922847e-05, 1.31705453922847e-05, 3.80184769798122e-05)","c(0.568335374768086, 0.660107735061588, 0.410789643766887)",0.289999999999054,FALSE
"1354","They’re both miserable because they feel inadequate in the face of all the different responsibilities that are demanded of them.","feel","inadequate","in","the","face","c(289992, 290742, 290120)","c(1, 1, 1)","c(134573, 134573, 134573)","c(15788, 18907, 16311)","c(273790, 274403, 273896)","c(9397, 9441, 9501)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.451839249294586, 0.452304213207047, 0.452938254905857)",6.75,FALSE
"1355","Micheletto quizzes the nosey servant girl, who asks to be paid for her info, because it’s pretty juicy. This idiot girl is so dead.","asks","to","be","paid","for","c(261428, 261433, 261426)","c(1, 1, 1)","c(128762, 128762, 128762)","c(10434, 20579, 8584)","c(247881, 247886, 247879)","c(18415, 43123, 43674)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.547135716625793, 0.808234088195927, 0.814056704463336)",7.38000000000102,FALSE
"1356","""Why didn't you send it?"" Arlan asked me. ""I would have …",NA,"why","didn't","you","send","c(134389, 134344, 133980)","c(1, 1, 1)","c(22689, 22689, 22689)","c(16003, 13904, 673)","c(119822, 119783, 119524)","c(9592, 10138, 10145)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.45389988481572, 0.459669664274894, 0.459743635806422)",5.46999999999935,FALSE
"1357","by wasted youth, and salads Greek,",NA,NA,"by","wasted","youth","c(126837, 126834, 21540)","c(1, 1, 1)","c(22002, 22002, 2866)","c(13554, 804, 11770)","c(113385, 113382, 19001)","c(12310, 41164, 9381)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.482621973771832, 0.787532626729767, 0.451670171508236)",0.719999999999345,FALSE
"1358","I can’t say everything went as it should have. The list of events that didn’t go as planned were noteworthy to say the least, but here is a brief overview: In Nainital a massage was interrupted by a man claiming to be my husband, in Delhi my friend lost consciousnesses in the middle of a busy market, another friend experienced a severe case of culture shock, the driver who took us to Agra was 40 minutes late and we missed two important sights, we endured rickshaw wars in Amristar and got ripped off buying shawls, loved Holi in Chandigarh while my Carol’s hair turned a permanent shade of pink and Annette suffered with a two day migraine, in Udaipur we never got our second car but still marveled at the calm lakes and marble palaces, and then Mumbai club life didn’t live up to our expectations and the driver wasted our morning trying to take us to expensive shops so he could get commission.","morning","trying","to","take","us","c(459591, 459652, 459634)","c(1, 1, 1)","c(298098, 298098, 298098)","c(4904, 21142, 16110)","c(443891, 443942, 443928)","c(13687, 16224, 17325)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.497173230759531, 0.523982627257566, 0.535617292430737)",16.0900000000001,FALSE
"1359","“Don’t presume to know me and call me sweetheart.” Her eyes flashed and the color grew a darker green. “I won’t become one of your blood whores.”","me","and","call","me","sweetheart","c(246714, 246799, 246792)","c(1, 1, 1)","c(126779, 126779, 126779)","c(1111, 9373, 9127)","c(234672, 234746, 234740)","c(11466, 12822, 13474)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.473703120541899, 0.488032462935014, 0.494922382728754)",18.1400000000012,FALSE
"1360","Update: 4/21 8:03 a.m. (Three days later…) Slow fermentation != Weak fermentation. I do not normally ferment this cold, so I guess I should expect it to behave differently than I am used to. Normally — at 67 °F, say — I would expect fermentation to be mostly done by now. Instead, I check it this morning and the trub is swirling like mad, the kreusen has filled the head space and the airlock, and the fermenter is sitting in a puddle of stale beer. I sanitized my blowoff tube and slowly removed the airlock. It hissed like mad for quite a little bit of time. I am guessing it was almost ready to blow. I cleaned it up this morning and it is happily blubbing away in the blowoff bottle.","f","say","","i","would","c(54732, 54229, 54335)","c(1, 1, 1)","c(9855, 9855, 9855)","c(17190, 298, 4367)","c(49170, 48816, 48893)","c(9620, 10607, 10620)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.454195770941831, 0.464625756887263, 0.464763132588672)",3.40999999999985,FALSE
"1361","Hello friends",NA,NA,NA,"hello","friends","c(50565, 50562, 50554)","c(1, 1, 1)","c(9296, 9296, 9296)","c(22677, 18232, 2495)","c(45584, 45581, 45573)","c(19624, 20927, 42110)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.559911656856823, 0.573680929082656, 0.797529350847678)",0.289999999999054,FALSE
"1362","And, about those bad guys, I want you to think about how beautifully a diamond shines against a black background.","beautifully","a","diamond","shines","against","c(98678, 31832, 31831)","c(1, 1, 1)","c(18211, 5570, 5570)","c(14287, 20579, 17331)","c(88911, 28619, 28618)","c(54157, 13081, 36462)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.31705453922847e-05)","c(0.924834356607165, 0.490769409601546, 0.762574578213633)",1.07999999999993,FALSE
"1363","Immediately regretted it when the alarm went off, but hit snooze instead of sleep, so I got woken up again ten minutes later. I think Henry was awake from the first alarm, so it was pretty much time to get up regardless.","of","sleep","so","i","got","c(231877, 231374, 231480)","c(1, 1, 1)","c(124100, 124100, 124100)","c(16667, 290, 4230)","c(221545, 221191, 221268)","c(9620, 10607, 10620)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.454195770941831, 0.464625756887263, 0.464763132588672)",10.4200000000001,FALSE
"1364","That moment where you are in the car with your family and suddenly a song with some sexual content suddenly goes on and no one bothers to change the station. Errrr....arrrrghhhh....",NA,NA,NA,"that","moment","c(108705, 107908, 108830)","c(1, 1, 1)","c(20319, 20319, 20319)","c(20656, 3080, 22832)","c(98091, 97427, 98191)","c(9356, 9458, 9557)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.451405987467065, 0.452483858355043, 0.45353002715808)",0.280000000000655,FALSE
"1365","Green Lantern #9 (DC Comics) This cover is notable for having almost nothing at all to do with the actual contents of comic beneath it, save for the fact that all three of the characters pictured do a appear within it (although Black Hand, whose giant head dominates most of the cover and whose MADNESS Green Lantern is DROWNING IN, only briefly cameos).","giant","head","dominates","most","of","c(72484, 72522, 72527)","c(1, 1, 1)","c(13189, 13189, 13189)","c(5715, 10541, 11231)","c(64975, 65009, 65013)","c(11221, 11732, 13036)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.471114116938423, 0.476514038739958, 0.490293878327438)",0.909999999999854,FALSE
"1366","I first imported the mesh file. Unselected it is black. When we select the mesh it turns green.","black","when","we","select","the","c(97333, 97339, 97338)","c(1, 1, 1)","c(17918, 17918, 17918)","c(14, 22504, 20579)","c(87678, 87684, 87683)","c(12514, 17545, 33956)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.484777715547787, 0.537942111993042, 0.711363083979341)",3.52000000000044,FALSE
"1367","In pursuit of that, I have been dipping into a book borrowed from my Dad - a translation into Spanish of a not-particularly-good English detective story. It hasn't been a good choice, except for one line.","translation","into","spanish","of","a","c(78667, 79038, 78531)","c(1, 1, 1)","c(14033, 14033, 14033)","c(11770, 15895, 10303)","c(70552, 70876, 70439)","c(9375, 9456, 9481)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.451606767338355, 0.452462723631749, 0.45272690767292)",3.55999999999949,FALSE
"1368","Early on, the rain threatened to wash us to oblivion. But then it abated and we were able to get a full day’s work in. So it was very much like life: two steps forward, and one step back. But not necessarily in that order. What a day…","abated","and","we","were","able","c(305751, 305445, 305680)","c(1, 1, 1)","c(136391, 136391, 136391)","c(20547, 117, 16866)","c(287251, 286979, 287192)","c(9411, 9705, 10426)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.451987192357641, 0.455093996681812, 0.462713064429184)",7.51000000000022,FALSE
"1369","After the goal, Villa’s tails were up, while we allowed our heads to drop. Our front two looked off the pace and were isolated as our midfield dropped even deeper. Forwards and midfielders seemed to be on different wavelengths, with runs poorly timed or non-existent. Our wing play became less effective, our passing got worse and we were reduced to aimless punts that rarely found their target. For all that though we nearly got back on terms near half time when a good cross from Etherington was headed just over by Jon Walters.","villas","tails","were","up","while","c(300896, 300866, 300816)","c(1, 1, 1)","c(135699, 135699, 135699)","c(14265, 11952, 7383)","c(283035, 283013, 282976)","c(10480, 11800, 12080)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.463283701958114, 0.477232619331943, 0.480191480593059)",4.35999999999876,FALSE
"1370","bloody Methodists,",NA,NA,NA,"bloody","methodists","c(18770, 18775, 18773)","c(1, 1, 1)","c(2214, 2214, 2214)","c(6511, 21796, 17132)","c(16474, 16479, 16477)","c(22281, 57501, 32336)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.31705453922847e-05)","c(0.587989136752478, 0.960171613954199, 0.708232907925029)",0.280000000000655,FALSE
"1371","Admit you want to be with someone like me","be","with","someone","like","me","c(65816, 65745, 65734)","c(1, 1, 1)","c(11697, 11697, 11697)","c(21411, 15956, 14566)","c(58875, 58817, 58806)","c(9447, 9572, 10362)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.452367617376928, 0.453688537582783, 0.462036753283787)",5.15999999999985,FALSE
"1372","Bright Star",NA,NA,NA,"bright","star","c(19940, 19944, 19945)","c(1, 1, 1)","c(2571, 2571, 2571)","c(10201, 18410, 18535)","c(17588, 17591, 17592)","c(11576, 12949, 18315)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.474865530323051, 0.489374517864163, 0.546078980461109)",0.309999999999491,FALSE
"1373","They do a disservice to the people of this nation by presuming that we are unable to understand the need to appease the Malays while safe-guarding the rights of the non-Malays.",NA,NA,NA,"they","do","c(115887, 115955, 115896)","c(1, 1, 1)","c(20383, 20383, 20383)","c(18356, 22726, 18853)","c(103948, 104000, 103955)","c(9453, 12257, 12328)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.452431021546809, 0.482061903604549, 0.482812186281475)",0.280000000000655,FALSE
"1374","The particle, until now, has existed only in theory — rigorous theory, first proposed by the English physicist Peter Higgs 40 years ago, but until now it’s never actually been detected. The Large Hadron Collider, the giant particle accelerator 17 miles in circumference, was built deep beneath the mountains on the French-Swiss border to send atoms crashing into each other at nearly the speed of light. It would be enough that if the particle actually exists, the LHC’s detectors would see evidence.","was","built","deep","beneath","the","c(17577, 30857, 30873)","c(1, 1, 1)","c(1938, 5219, 5219)","c(20579, 7413, 22682)","c(15340, 27695, 27710)","c(60882, 18129, 21483)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.995899863682167, 0.544113451194797, 0.5795563821583)",1.36000000000058,FALSE
"1375","Now as you breathe-in envision Brandon, Jason, Juan and Peter",NA,NA,"now","as","you","c(189889, 189989, 189944)","c(1, 1, 1)","c(115432, 115432, 115432)","c(9298, 13567, 11747)","c(183407, 183490, 183450)","c(9385, 9417, 9480)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.451712440954824, 0.452050596527522, 0.452716340311273)",3.19999999999891,FALSE
"1376","2 hold",NA,NA,NA,"","hold","NA","NA","NA","NA","NA","NA","NA",NA,0,FALSE
"1377","Share your pleasures, your pains, your setbacks, your gains. Who did you meet along the way that you found to be especially helpful or inspiring? Did you have a favorite blog post? Or a favorite series? Which blogs did you discover during April that you will be returning to in the future?","you","have","a","favorite","blog","c(392454, 392470, 392468)","c(1, 1, 1)","c(285432, 285432, 285432)","c(1350, 7359, 6774)","c(383258, 383273, 383271)","c(9726, 11261, 13582)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.455315911276396, 0.471536811404296, 0.496063657786613)",16.1800000000003,FALSE
"1378","Mystics may be drawn inward, but the oneness of the divine also embraces the outer world. When the eye of the heart is open all of creation reveals its divine nature; everything is seen as an expression, a manifestation of the One Being. Mystics are also involved in the demands of everyday life. One of Christianity’s most loved mystics, St. Teresa of Avila, worked tirelessly founding nunneries and looking after her nuns, while at the same time mystical prayer took her into ever deepening states of inner absorption, oneness and ecstasy. Mysticism does not mean to retire from life, but to live the unitive life. “God,” St. Teresa would say, “lives also among the pots and pans.”","expression","a","manifestation","of","the","c(255812, 256183, 255676)","c(1, 1, 1)","c(128278, 128278, 128278)","c(11420, 15398, 9996)","c(242927, 243251, 242814)","c(9375, 9456, 9481)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.451606767338355, 0.452462723631749, 0.45272690767292)",5.92000000000007,FALSE
"1379","Good actor, but I don’t like this series, nor the Golden Girls. I don’t like very old annoying women. There are a lot of other sitcoms and comedy series which are better.","very","old","annoying","women","there","c(131922, 131929, 131933)","c(1, 1, 1)","c(22423, 22423, 22423)","c(637, 3565, 6027)","c(117725, 117731, 117735)","c(10325, 29117, 30895)","c(1.05673616468176e-05, 1.05673616468176e-05, 1.05673616468176e-05)","c(0.461645760902854, 0.66022762097028, 0.679016389978362)",1.13999999999942,FALSE
